	movie_id	title	user_rating	metascore	MPAA_rating	nudity	violence	profanity	alcohol	frightening	Unnamed: 0	Unnamed: 0.1	one	two	three	four	five	six	seven	eight	nine	ten	lower	median	upper	skewness	binned	box_office
301	tt5666304	The Little Hours	58	69	Rated R for graphic nudity, sexual content and language	Moderate	Mild	Severe	Mild	Mild	428	428	633	447	726	1397	2934	4529	3536	1476	523	732	4.851141785957737	6.014351954073748	7.075155542986425	0.04604583891609888	0.1	1647175.0
302	tt5670152	Traffik	60	37	Rated R for violent and disturbing material, language throughout, some drug use and sexual content	Moderate	Moderate	Severe	Moderate	Moderate	330	330	647	530	673	1155	1967	2994	2314	1157	1780	4001	5.160650737163193	6.777873811581677	9.329494382022473	-0.2241382924434079	-0.2	9186156.0
303	tt5686062	Boundaries	50	50	Rated R for drug material, language, some sexual references and nude sketches	Mild	None	Moderate	Severe	None	470	470	563	69	57	106	211	229	202	108	61	222	1.3117229129662522	5.063981042654029	7.173267326732672	0.2802967493943148	0.4	703438.0
304	tt5688932	Sorry to Bother You	69	80	Rated R for pervasive language, some strong sexual content, graphic nudity, and drug use	Severe	Moderate	Severe	Moderate	Moderate	280	280	1452	721	977	1785	3629	7373	12936	11594	4950	3066	5.98240200732402	7.141968150896722	8.145959116784544	0.07190712785190685	0.1	17493096.0
305	tt5690360	Slender Man	32	30	Rated PG-13 for disturbing images, sequences of terror, thematic elements and language including som	Mild	Moderate	Mild	Mild	Moderate	217	217	5522	3785	3740	3365	2578	1422	743	346	145	851	1.5270145310435932	3.0191176470588235	4.678723816912335	-0.05314673361192016	0.0	30569484.0
306	tt5691024	Show Dogs	36	31	Rated PG for suggestive and rude humor, language and some action.	Moderate	Mild	Mild	Mild	Mild	275	275	1205	278	332	319	361	297	190	140	68	481	1.2616182572614107	3.5642633228840124	6.369528619528619	-0.09840036245250616	-0.1	17857020.0
307	tt5702446	God Bless the Broken Road	54	31	Rated PG for thematic elements and some combat action	None	None	None	None	Mild	401	401	93	26	21	51	61	93	82	74	56	149	4.215686274509804	6.597560975609754	9.008928571428571	-0.0061530156190563795	0.0	2846257.0
308	tt5709188	A-X-L	52	29	Rated PG for sci-fi action/peril, suggestive material, thematic elements and some language	Mild	Mild	Mild	Mild	Mild	350	350	479	363	540	929	1696	1557	1093	515	233	768	4.211786867599569	5.551059730250481	7.017612076852701	-0.04536258478666405	0.0	6501381.0
309	tt5719700	Home Again	58	41	Rated PG-13 for some thematic and sexual material	Mild	Mild	Mild	Mild	None	232	232	777	622	1024	2068	4445	6380	4752	2335	894	1233	4.869291338582677	6.021786833855798	7.1484638047138045	0.0113280257632032	0.0	27020284.0
310	tt5719748	Cold Pursuit	62	57	Rated R for strong violence, drug material, and some language including sexual references	Mild	Moderate	Moderate	Moderate	Moderate	207	207	1151	806	1444	2751	6334	12105	11132	4712	1414	1720	5.248381749289549	6.268153655514251	7.226351958318363	0.03112969201433205	0.0	32138862.0
311	tt5721088	Just Getting Started	44	21	Rated PG-13 for language, suggestive material and brief violence	Moderate	Moderate	Moderate	Moderate	None	356	356	505	439	589	975	1209	787	363	133	56	209	3.1320033955857385	4.602977667493795	5.7944726810673455	0.1049699464547834	0.1	6069605.0
312	tt5726086	Insidious: The Last Key	57	49	Rated PG-13 for disturbing thematic content, violence and terror, and brief strong language	None	Moderate	Mild	Mild	Severe	115	115	1279	1121	2250	4477	9543	12634	7887	3365	1240	2418	4.754270145656502	5.8511951875890444	6.925573728921009	0.010383854553715457	0.0	67745330.0
313	tt5734576	The Possession of Hannah Grace	52	37	Rated R for gruesome images and terror throughout	Mild	Severe	None	Mild	Severe	299	299	696	633	1146	2087	3406	3252	1951	811	295	724	4.111044561571634	5.362742219612448	6.515761148129164	0.041035492529854035	0.1	14837422.0
314	tt5737862	Landline	64	66	Rated R for sexual content, language and drug use	Moderate	None	Severe	Severe	Mild	459	459	123	61	75	162	362	955	1108	532	169	150	5.647905759162303	6.599729241877255	7.433889891696751	0.0658812308306934	0.1	940854.0
315	tt5742374	You Were Never Really Here	68	84	R for strong violence, disturbing and grisly images, language, and brief nudity	Moderate	Severe	Moderate	Mild	Moderate	405	405	2072	1284	1999	3519	7214	14596	22258	18184	7591	4200	5.817980953685941	6.984073142240992	8.008455235371756	0.06469379558988714	0.1	2528078.0
316	tt5758778	Skyscraper	58	51	Rated PG-13 for sequences of gun violence and action, and for brief strong language	None	Moderate	Moderate	Mild	Moderate	114	114	2048	1805	3450	7033	16481	25598	17521	7135	2682	5650	4.986302408834416	6.042405656691929	7.107114319958908	-0.004057604243132347	0.0	68420120.0
317	tt5770620	The Lovers	61	76	Rated R for sexuality and language	Moderate	None	Mild	Mild	None	413	413	141	77	90	198	416	812	704	354	97	93	5.075721153846153	6.2007389162561575	7.213778409090909	0.0523738404575292	0.1	2194521.0
318	tt5776858	Phantom Thread	75	90	Rated R for language	Mild	None	Moderate	Mild	Mild	259	259	1173	753	1231	2174	4685	11107	22186	25123	15000	9112	6.5907328946182275	7.617939736496438	8.565066666666667	0.04056047302726119	0.1	21198205.0
319	tt5779372	An Interview with God	57	-1	None	None	None	None	None	None	445	445	179	73	117	194	357	485	363	235	169	321	4.6687675070028005	6.173195876288659	7.932978723404255	-0.07822854003646411	-0.1	1201434.0
320	tt5804314	Let There Be Light	47	-1	Rated PG-13 for some thematic material including alcohol and drug issues	Mild	Mild	Mild	Mild	Mild	342	342	664	105	55	64	93	124	139	172	166	707	1.3618222891566265	6.784172661870503	9.690594059405939	0.3020768301234321	0.4	7233471.0
321	tt5805752	Brigsby Bear	73	68	Rated PG-13 for thematic elements, brief sexuality, drug material and teen partying	Mild	None	Mild	Mild	None	479	479	145	77	143	242	608	1755	4099	4230	1797	1137	6.643510612344475	7.511229314420804	8.3524231678487	0.015521478008339163	0.0	532669.0
322	tt5814060	The Nun	53	46	Rated R for terror, violence, and disturbing/bloody images	None	Severe	Mild	None	Severe	66	66	5185	4434	7402	11877	20149	22194	14537	7015	2828	6716	4.220994358844826	5.595588897900333	6.879153195294765	0.034245599026222616	0.0	117450119.0
323	tt5816682	Victoria & Abdul	68	58	Rated PG-13 for some thematic elements and language	None	Mild	Mild	None	Mild	251	251	429	137	310	673	1994	5939	9416	5262	1763	1748	6.068235393163833	6.962351316907393	7.852575066514634	0.0021812966412433576	0.0	22245070.0
324	tt5822564	The Kitchen	52	35	Rated R for violence, language throughout and some sexual content	Mild	Moderate	Severe	Mild	Moderate	311	311	764	298	408	626	1208	1419	1056	543	201	333	3.889776357827477	5.58738548273432	6.896780303030303	0.1291033572570442	0.1	12180032.0
325	tt5825380	Wonder Wheel	62	45	Rated PG-13 for thematic content including some sexuality, language and smoking	Moderate	Mild	Mild	Mild	Mild	439	439	533	283	570	1272	3095	5884	5561	2673	753	908	5.3804523424878825	6.351971447994561	7.311364862434813	0.00627977235693663	0.0	1404061.0
326	tt5834262	Hotel Artemis	61	58	Rated R for violence and language throughout, some sexual references, and brief drug use	None	Moderate	Severe	Moderate	Mild	347	347	600	504	985	2421	5919	11319	8769	3290	825	996	5.242861969927351	6.1524427952999385	7.067111415212683	-0.002788979628474097	0.0	6708147.0
327	tt5848272	Ralph Breaks the Internet	71	71	Rated PG for some action and rude humor	None	Mild	None	None	Mild	32	32	1154	702	1076	2363	6172	17634	35771	25651	9141	7478	6.3686911647952815	7.1840736909787255	8.103660675997038	-0.060061262265461414	0.0	201091711.0
328	tt5859238	Lucky	73	80	None	None	None	Moderate	Mild	None	457	457	152	90	139	267	754	1977	4488	4839	2020	1281	6.638758912655972	7.52820830750155	8.355187022112009	0.03639574526364457	0.0	955925.0
329	tt5884052	Pokémon Detective Pikachu	67	53	Rated PG for action/peril, some rude and suggestive humor, and thematic elements.	None	Mild	Mild	Mild	Mild	56	56	1287	906	1717	3421	9402	23395	33230	18459	6124	8002	5.916873263517847	6.886503159795367	7.830421474619428	0.013436599770150277	0.0	144105346.0
330	tt5884230	Brad's Status	65	71	Rated R for language	Mild	None	Moderate	Mild	None	414	414	336	222	361	634	1572	3299	4263	2232	737	595	5.63269172476508	6.6645554773633595	7.500560035842294	0.10485706779103264	0.1	2133158.0
331	tt5886046	Escape Room	63	48	Rated PG-13 for terror/perilous action, violence, some suggestive material and language	None	Moderate	Mild	Mild	Moderate	129	129	885	764	1383	2873	7404	16424	17813	8338	2743	3113	5.629444715051143	6.5638297872340425	7.430331780160557	0.037694245559067696	0.0	57005601.0
332	tt5929750	Beatriz at Dinner	60	68	Rated R for language and a scene of violence	Mild	Moderate	Moderate	Mild	Moderate	343	343	427	238	347	588	1228	1986	1816	931	354	418	4.893526058631922	6.173967774420947	7.290611233480176	0.06833226388802134	0.1	7115854.0
333	tt5929754	Wildlife	69	80	Rated PG-13 for thematic material including a sexual situation, brief strong language, and smoking	Mild	Mild	Mild	Mild	Mild	450	450	277	139	221	538	1438	3548	5815	3962	1219	783	6.027621195039459	6.983061049011178	7.8732963149924275	0.03532831281386658	0.0	1050616.0
334	tt5941692	Miss Bala	57	41	Rated PG-13 for sequences of gun violence, sexual and drug content, thematic material, and language	Mild	Moderate	Moderate	Moderate	Moderate	295	295	351	144	237	486	987	1429	1036	571	204	477	4.7659574468085095	6.029041287613716	7.279440154440154	0.005046771931333696	0.0	15006824.0
335	tt5952138	We Have Always Lived in the Castle	56	63	None	None	Mild	Mild	Mild	Mild	339	339	188	113	185	350	699	781	624	316	118	213	4.586909871244635	5.830985915492956	7.099759615384616	-0.009828544544268715	0.0	-1.0
336	tt5960374	Vox Lux	60	67	Rated R for language, some strong violence, and drug content	Mild	Severe	Moderate	Severe	Severe	468	468	697	427	603	1133	1872	2740	2477	1419	561	544	4.63795405982906	6.049087591240876	7.260092854259184	0.07632253060692848	0.1	727119.0
337	tt5962210	Ingrid Goes West	66	71	Rated R for language throughout, drug use, some sexual content and disturbing behavior	Moderate	Mild	Moderate	Moderate	Mild	399	399	447	288	530	1083	2813	6947	9918	5228	1317	1078	5.824060745645603	6.773895946763459	7.540311782708493	0.10687210740843613	0.1	3024308.0
338	tt5968394	Captive State	60	54	Rated PG-13 for sci-fi violence and action, some sexual content, brief language and drug material	Mild	Moderate	Moderate	Mild	Moderate	358	358	935	639	960	1658	3364	5256	5109	3774	9514	9599	6.003424657534247	8.157922628510864	9.43661971830986	0.2550979089955244	0.4	5958315.0
339	tt5977276	The Aftermath	63	43	Rated R for sexual content/nudity, and violence including some disturbing images	Moderate	Moderate	Mild	None	None	430	430	199	131	218	457	1323	2989	2923	1416	497	583	5.619103379056541	6.5174478275744105	7.435682517960999	-0.01094928453307913	0.0	1618497.0
340	tt5989218	Life Itself	67	21	Rated R for language including sexual references, some violent images and brief drug use	Mild	Moderate	Severe	Mild	Moderate	381	381	423	256	289	473	826	1493	2352	2445	1521	2069	6.015572672471534	7.483630952380952	8.863740959894805	0.030878888998210174	0.0	4102648.0
341	tt5990474	Columbus	72	89	None	Mild	None	Moderate	Moderate	None	451	451	214	134	199	289	738	1556	3018	3164	1633	884	6.388978149100258	7.422630881378398	8.360856510745892	0.048394010891728505	0.1	1017107.0
342	tt6000478	Roman J. Israel, Esq.	64	58	Rated PG-13 for language and some violence	None	Mild	Moderate	Mild	Mild	312	312	427	181	390	985	2950	7211	7914	3467	979	1178	5.7062820690611575	6.588071771544099	7.399355572403334	0.04164373341412789	0.1	11962778.0
343	tt6003368	Diary of a Wimpy Kid: The Long Haul	43	39	Rated PG for some rude humor	Mild	Mild	Mild	None	Mild	263	263	1320	462	533	719	847	753	524	303	138	423	1.901515151515152	4.468011126564672	6.343957503320053	0.15544368246299956	0.3	20738724.0
344	tt6017942	Kin	58	35	Rated PG-13 for gun violence and intense action, suggestive material, language, thematic elements an	Mild	Moderate	Moderate	Moderate	Moderate	363	363	421	251	490	892	1899	2883	2224	1073	357	669	4.887440758293839	6.064169268123482	7.189410971223023	0.02236640875756097	0.0	5718096.0
345	tt6018306	Last Flag Flying	69	65	None	None	None	Severe	Mild	None	456	456	270	150	205	472	1431	4009	6831	4277	1344	1113	6.122973310052383	7.014419557897817	7.8994622398877725	0.003604619059504817	0.0	965481.0
346	tt6040662	The Children Act	67	62	Rated R for a sexual reference	None	None	Mild	Mild	Mild	481	481	150	71	101	282	701	2034	2777	1666	528	448	5.934857423795477	6.874504861361181	7.771608643457383	0.02316244846557608	0.0	547750.0
347	tt6053438	First Reformed	71	85	Rated R for some disturbing violent images	None	Moderate	Mild	Moderate	Moderate	394	394	926	476	754	1333	2813	5631	9456	9369	4830	2436	6.068993074054342	7.2486252115059235	8.260913651403563	0.07634569394677353	0.1	3448256.0
348	tt6054650	A Question of Faith	56	-1	Rated PG for thematic elements	None	None	None	None	None	404	404	179	28	16	32	54	67	58	103	56	276	3.140625	7.504854368932039	9.71286231884058	0.3280802737969115	0.4	2587072.0
349	tt6063050	Tyler Perry's Acrimony	58	32	Rated R for language, sexual content and some violence	Mild	Moderate	Severe	Mild	Moderate	169	169	554	246	323	436	798	1088	1156	800	401	1108	4.711152882205512	6.508650519031142	8.226875	0.02254818589203524	0.0	43549096.0
350	tt6095472	The Angry Birds Movie 2	64	60	Rated PG for rude humor and action	None	Mild	Mild	None	Mild	186	186	294	140	215	469	1049	2453	2611	1394	549	1086	5.6622503057480635	6.695327460743012	7.832855093256817	-0.04812044924987808	0.0	41657076.0
351	tt6105098	The Lion King	70	55	Rated PG for sequences of violence and peril, and some thematic elements	None	Mild	None	None	Moderate	5	5	4946	1906	2591	4152	9542	20843	37913	30384	14490	18418	6.1313510531113575	7.254688365468309	8.388485716166404	-0.00463421102531167	0.0	543638043.0
352	tt6107548	Late Night	65	70	Rated R for language throughout and some sexual references	None	None	Moderate	Mild	None	294	294	521	202	262	514	1341	3298	4342	2281	774	827	5.727562158884172	6.7402118839244585	7.627794826830338	0.06581656248946806	0.1	15499454.0
353	tt6108178	Disobedience	66	74	Rated R for some strong sexuality	Severe	None	Mild	Mild	None	392	392	686	246	336	754	1839	4251	5889	3657	1340	1497	5.797047753469772	6.8626252334861615	7.874692370795734	0.02575529147794569	0.0	3498782.0
354	tt6113488	The Case for Christ	62	50	Rated PG for thematic elements including medical descriptions of crucifixion, and incidental smoking	None	Mild	Mild	Mild	Mild	300	300	826	161	175	238	494	743	996	953	662	1586	5.1244939271255046	7.283132530120483	9.314954682779458	0.030263128025932468	0.0	14682684.0
355	tt6133130	Professor Marston & the Wonder Women	71	68	R for strong sexual content including brief graphic images, and language.	Moderate	None	Mild	Mild	None	432	432	433	150	212	385	1070	2915	6085	4616	2019	1861	6.421612349914238	7.2737058340180765	8.271122183708838	-0.07857371879378687	-0.1	1584759.0
356	tt6133466	The First Purge	51	54	Rated R for strong disturbing violence throughout, pervasive language, some sexuality and drug use	Mild	Severe	Severe	Moderate	Moderate	109	109	3908	1927	3105	5579	10078	10228	5953	2380	848	1880	3.953755153253272	5.33588013494741	6.459865076261242	0.10300427687165127	0.1	69488745.0
357	tt6139732	Aladdin	71	53	Rated PG for some action/peril	None	Mild	None	None	Mild	14	14	4077	1547	2299	3842	8886	21403	42525	38179	17868	20883	6.421658178759987	7.4100646678424456	8.457404594148615	-0.028949301729439925	0.0	355559216.0
358	tt6146586	John Wick: Chapter 3 - Parabellum	76	73	Rated R for pervasive strong violence, and some language	None	Severe	Moderate	Mild	Severe	46	46	2474	1310	2279	3574	8152	19847	43335	54046	31876	32132	6.779687319718473	7.8430688672612225	8.947099698832977	-0.018754753096691758	0.0	171015687.0
359	tt6170804	The Assassin's Code	50	-1	None	None	None	None	None	None	384	384	56	33	76	96	191	155	74	42	22	115	4.020833333333333	5.384816753926701	7.013513513513512	-0.08845360113873107	-0.1	11218.0
360	tt6182908	Smallfoot	66	60	Rated PG for some action, rude humor, and thematic elements	None	Mild	None	None	Mild	97	97	351	198	336	848	2492	6810	8685	4407	1510	2073	5.896842878120411	6.824697754749567	7.741093714545043	0.006213317954025088	0.0	83240103.0
361	tt6189022	Angel Has Fallen	64	45	Rated R for violence and language throughout.	None	Severe	Severe	Mild	Moderate	117	117	759	423	755	1562	3785	8815	10793	5809	1958	2825	5.736755530346001	6.744880941350876	7.710191082802549	0.02169580329081701	0.0	69030436.0
362	tt6205872	Assassination Nation	59	56	Rated R for disturbing bloody violence, strong sexual material including menace, pervasive language,	Moderate	Severe	Severe	Moderate	Severe	419	419	839	446	511	821	1504	2180	2258	1547	672	810	4.6861702127659575	6.267431192660551	7.585326438267613	0.09084220159331294	0.1	2005142.0
363	tt6212478	American Animals	70	68	Rated R for language throughout, some drug use and brief crude/sexual material	Mild	Mild	Severe	Moderate	Mild	400	400	385	176	306	738	1973	5725	11385	7840	2437	1500	6.2927074235807865	7.108651734738691	7.966932397959184	-0.025287134471462674	0.0	2856954.0
364	tt6217608	The Rider	74	92	Rated R for language and drug use	None	Mild	Moderate	Moderate	Mild	408	408	168	73	109	205	547	1258	2807	3342	1761	908	6.654791592447452	7.626271693596648	8.46244763614602	0.07485061058573045	0.1	2419031.0
365	tt6217804	Boo 2! A Madea Halloween	37	17	PG-13 for sexual references, drug content, language and some horror images	Mild	Mild	Moderate	Moderate	Mild	152	152	1013	325	314	360	356	282	244	145	86	564	1.4104146100691015	4.0347222222222205	6.978483606557377	-0.057372452170314475	0.0	47319572.0
366	tt6257174	The Miseducation of Cameron Post	66	69	None	Moderate	Moderate	Mild	Mild	Mild	460	460	473	151	210	489	1351	3439	4765	2579	904	921	5.833381797034023	6.820671563483735	7.726250484683987	0.043167730430846304	0.1	904703.0
367	tt6261048	Love, Kennedy	64	-1	Rated PG for thematic elements	None	None	None	None	None	487	487	35	14	10	16	16	32	35	38	35	124	5.359375	8.013157894736842	9.784274193548388	0.19947722135958407	0.3	407871.0
368	tt6265828	A Ghost Story	68	84	Rated R for brief language and a disturbing image	Mild	Mild	Mild	Mild	Mild	431	431	2672	1295	1610	2151	3606	6343	10542	10878	6374	4505	5.682878763991803	7.193511667615253	8.351535208678065	0.13212992000627966	0.1	1596371.0
369	tt6266538	Vice	72	61	Rated R for language and some violent images	Mild	Moderate	Moderate	Mild	Moderate	151	151	1679	719	1058	1914	4704	12945	30127	26474	9812	5001	6.519558867461082	7.303183191157434	8.167777819747679	-0.04912593971908896	0.0	47836282.0
370	tt6288124	Don't Worry, He Won't Get Far on Foot	69	67	Rated R for language throughout, sexual content, some nudity and alcohol abuse	Moderate	Mild	Moderate	Moderate	Mild	438	438	205	96	161	401	1174	3319	6016	3706	1182	792	6.170683940946067	7.026928191489363	7.882352941176473	0.000478772973089168	0.0	1441705.0
371	tt6288250	Patti Cake$	68	67	Rated R for language throughout, crude sexual references, some drug use and a brief nude image	Moderate	None	Severe	None	Mild	463	463	1501	307	131	204	456	1340	2297	1534	605	561	4.699561403508771	6.730300391815412	7.803780964797914	0.3083732952596305	0.4	800148.0
372	tt6294822	The Post	72	83	Rated PG-13 for language and brief war violence	None	Mild	Moderate	Mild	Mild	98	98	1500	604	923	1785	5355	16636	40686	32205	10138	5267	6.548462616133312	7.255702207147423	8.084854836205558	-0.07935020527394694	-0.1	81903458.0
373	tt6303866	Beach Rats	64	78	Rated R for strong sexual content, graphic nudity, drug use and language	Severe	Mild	Moderate	Severe	Mild	483	483	353	161	297	597	1203	2431	2777	1508	494	440	5.461970074812967	6.531868923298522	7.455617572920418	0.07330794385787859	0.1	473771.0
374	tt6306064	Adrift	66	56	Rated PG-13 for injury images, peril, language, brief drug use, partial nudity and thematic elements	Mild	Mild	Mild	Mild	Moderate	211	211	450	281	525	1150	3448	9333	12561	6168	2035	2415	5.900460730740384	6.818127537616433	7.666423476005187	0.03928218116339137	0.1	31445012.0
375	tt6320628	Spider-Man: Far from Home	76	69	Rated PG-13 for sci-fi action violence, some language and brief suggestive comments	None	Moderate	Mild	None	Moderate	13	13	2560	929	1463	2703	7669	22177	57542	75174	39705	31280	6.896223627958706	7.8399845691329455	8.769097091046469	0.007821360892455649	0.0	390532085.0
376	tt6324278	Abominable	70	61	Rated PG for some action and mild rude humor	None	Mild	None	None	Mild	264	264	653	87	126	203	578	1437	2683	2122	947	1230	6.1050800278357675	7.226425642937013	8.340009425070688	0.003472965623508125	0.0	60716390.0
377	tt6333086	Menashe	65	81	Rated PG for thematic elements	None	None	None	Mild	None	425	425	96	19	24	64	128	365	460	250	107	96	5.695205479452055	6.735869565217391	7.7029999999999985	0.03662409187303667	0.0	1703036.0
378	tt6343058	Oh Lucy!	68	69	None	Moderate	Moderate	Mild	Moderate	Moderate	494	494	61	16	27	66	197	448	825	487	138	158	6.032924107142858	6.9806060606060605	7.863963039014374	0.035130315328218184	0.0	375391.0
379	tt6343314	Creed II	72	66	Rated PG-13 for sports action violence, language, and a scene of sensuality	Mild	Moderate	Mild	Mild	Moderate	67	67	1022	417	735	1500	4390	13082	27197	22610	8547	8122	6.527925874177297	7.333363973967718	8.268398938522777	-0.07446071267605492	-0.1	115715889.0
380	tt6348138	Missing Link	67	68	Rated PG for action/peril and some mild rude humor	None	Mild	Mild	Mild	Mild	289	289	157	80	128	303	821	2291	3404	1710	559	624	5.949694456569183	6.869712103407756	7.718567251461987	0.040230421876465534	0.1	16649539.0
381	tt6359956	A Bad Moms Christmas	55	42	Rated R for crude sexual  content and language throughout, and some drug use	Moderate	None	Severe	Moderate	None	108	108	1579	1128	1880	3586	7295	8920	5805	2685	1072	1874	4.607333790267306	5.773991031390136	6.927217915590009	0.005789236098628724	0.0	72110659.0
382	tt6398184	Downton Abbey	76	64	Rated PG for thematic elements, some suggestive material, and language	Mild	None	None	Mild	Mild	212	212	407	131	182	263	710	1883	4087	5063	3034	3589	6.808600440420848	7.8972940944104275	9.088579433091628	-0.0449967675234766	0.0	96854135.0
383	tt6421110	Proud Mary	49	35	Rated R for violence	Mild	Moderate	Moderate	Mild	Mild	260	260	559	406	628	1052	1557	1287	723	397	156	575	3.730038022813688	5.158317276814387	6.52213001383126	0.02308896597648709	0.0	20877013.0
384	tt6423362	The Sun Is Also a Star	57	52	Rated PG-13 for some suggestive content and language	None	Mild	Mild	None	Mild	370	370	211	96	157	225	516	665	528	300	136	253	4.6603682170542635	6.0090225563909785	7.3432765151515165	0.005367451651772446	0.0	4950029.0
385	tt6428676	Wonder Park	58	45	Rated PG for some mild thematic elements and action	None	Mild	None	None	Mild	160	160	247	147	287	537	1279	1729	1231	532	231	532	4.8674745895230656	6.008386350491612	7.180747359870025	-0.013595131889762302	0.0	45216793.0
386	tt6450186	I Can Only Imagine	73	30	Rated PG for thematic elements including some violence	None	Mild	None	None	Mild	96	96	492	129	191	249	487	995	1880	2211	1652	4058	6.788829787234043	8.291044776119403	9.739526860522425	0.01821024088469261	0.0	83482352.0
387	tt6472976	Five Feet Apart	72	53	Rated PG-13 for thematic elements, language and suggestive material	Mild	None	Mild	Mild	Mild	157	157	341	163	248	518	1376	3260	6470	5886	3019	4665	6.589721792890263	7.601427115188582	8.896654521364688	-0.12290002234494242	-0.1	45729221.0
388	tt6476140	Serenity	53	37	Rated R for language throughout, sexual content, and some bloody images	Moderate	Mild	Moderate	Mild	Mild	333	333	1239	1337	1942	3000	5318	5970	4191	2009	769	1203	4.242166666666667	5.609380234505863	6.840610832736818	0.05233245777757072	0.1	8547045.0
389	tt6483364	Teen Spirit	62	57	Rated PG-13 for some suggestive content, and for teen drinking and smoking	Mild	None	Severe	Moderate	Mild	485	485	155	88	141	309	720	1238	1048	459	689	854	5.509894991922455	6.690362595419848	8.670899854862121	-0.25310611360491025	-0.2	441366.0
390	tt6495094	Little Women	50	40	Rated PG-13 for some thematic elements and teen drinking	Mild	Mild	None	Mild	None	441	441	164	37	41	58	87	92	69	55	35	103	2.074324324324325	5.310344827586206	7.6409090909090915	0.16265920270796788	0.3	1379497.0
391	tt6495388	Like Arrows	63	-1	None	None	None	None	None	None	462	462	28	7	5	9	14	19	30	32	23	98	5.671052631578947	8.140625	9.823979591836734	0.18931654327373848	0.3	817990.0
392	tt6495770	Action Point	51	36	Rated R for crude sexual content, language, drug use, teen drinking, and brief graphic nudity	Moderate	Mild	Severe	Moderate	None	367	367	427	388	660	1125	1799	1769	939	403	136	458	3.9897777777777774	5.307115063924402	6.44912379875636	0.07129072111817064	0.1	5059608.0
393	tt6511932	The Beach Bum	55	55	Rated R for pervasive drug and alcohol use, language throughout, nudity and some strong sexual conte	Severe	Mild	Severe	Severe	Mild	391	391	1237	693	826	1207	1956	2198	2034	1228	490	679	3.815658657829329	5.661510464058236	7.136184857423795	0.11178270868896566	0.1	3502600.0
394	tt6512428	Indivisible	56	53	Rated PG-13 for some thematic material and war violence	None	Moderate	None	None	Mild	389	389	114	34	27	49	75	123	108	97	64	231	4.586666666666667	6.8611111111111125	9.502164502164502	-0.07458226183346864	-0.1	3511417.0
395	tt6513120	Fighting with My Family	71	68	Rated PG-13 for crude and sexual material, language throughout, some violence and drug content	Mild	Mild	Mild	Mild	None	246	246	463	172	302	640	1894	6014	13185	10587	4582	5680	6.605783086841107	7.4309442548350395	8.441650136960423	-0.10106653099928573	-0.1	22958886.0
396	tt6565702	Dark Phoenix	58	43	Rated PG-13 for intense sequences of sci-fi violence and action including some gunplay, disturbing i	None	Moderate	Moderate	Mild	Moderate	118	118	5521	3123	5183	9621	19578	29547	22986	9761	3228	5663	4.7607390949024415	5.97651199783396	7.069270425476378	0.05328689875675963	0.1	65845974.0
397	tt6574272	Phoenix Forgotten	52	33	Rated PG-13 for terror, peril and some language	None	None	Mild	None	None	388	388	324	235	325	591	1067	1078	694	343	119	237	4.124788494077834	5.4667291471415185	6.701368876080692	0.04164470275175434	0.1	3600146.0
398	tt6628394	Bad Times at the El Royale	71	60	Rated R for strong violence, language, some drug content and brief nudity	Mild	Severe	Moderate	Moderate	Moderate	273	273	1002	656	1105	2260	6018	17225	34667	28343	9957	5959	6.414775036284468	7.230666051287968	8.116060402921356	-0.04085342646970699	0.0	17839115.0
399	tt6644200	A Quiet Place	75	82	Rated PG-13 for terror and some bloody images	None	Moderate	None	None	Severe	37	37	4293	2488	3761	6245	13273	33399	77443	101591	54258	39202	6.76508851671552	7.766504906930733	8.674568727192304	0.04888899578086262	0.1	188024361.0
400	tt6652708	God's Not Dead: A Light in Darkness	44	33	Rated PG for thematic elements including some violence and suggestive material	None	Mild	None	None	None	362	362	910	120	121	133	159	197	217	191	140	710	1.296153846153846	5.530456852791878	9.396428571428572	0.04547145627691605	0.1	5728940.0
401	tt6663582	The Spy Who Dumped Me	60	52	Rated R for violence, language throughout, some crude sexual material and graphic nudity	Moderate	Moderate	Severe	Mild	Mild	204	204	1641	1159	1913	3752	8518	15586	13196	6262	2185	3328	5.194998826015497	6.256255614012575	7.302212791755075	0.007260586966168189	0.0	33562069.0
402	tt6705860	Diane	66	86	None	None	Mild	Moderate	Moderate	Mild	498	498	39	11	14	31	60	128	179	118	60	48	5.6328125	6.840782122905028	7.9576271186440675	0.03919651331990374	0.1	336166.0
403	tt6722030	The Intruder	55	39	Rated PG-13 for violence, terror, some sexuality, language and thematic elements	Mild	Moderate	Moderate	Mild	Moderate	194	194	434	265	407	751	1504	2046	1405	685	225	489	4.630152925531915	5.863880742913	7.034697508896798	0.026163395693522072	0.0	35419122.0
404	tt6772950	Blumhouse's Truth or Dare	51	35	Rated PG-13 for violence and disturbing content, alcohol abuse, some sexuality, language and themati	Moderate	Moderate	Moderate	Moderate	Moderate	178	178	2181	1914	2874	4617	7410	8003	5233	2459	860	1991	4.023391812865497	5.469635627530364	6.721192432639022	0.07216508445036714	0.1	41411015.0
405	tt6781982	Night School	56	43	Rated PG - 13 for crude and sexual content  throughout, language, some drug references and violence	Mild	None	Moderate	Mild	None	102	102	1220	809	1352	2611	5688	7538	4736	2005	721	1554	4.6875	5.82329530379411	6.91332347972973	0.020561885646047256	0.0	77339130.0
